spectrum_name	ion	peak_num	merged_rt	merged_mz	merged_height	persistence	aligned_rt	aligned_mz	value
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	59	20.587500000000002	1273.0	5.191509999999999	4.9371274	20.587500000000002	1273.0	1.9804901999999998
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	60	8.6625	843.0	4.9152804	4.9152804	8.6625	843.0	0.9902416
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	61	17.2375	987.0	5.526719	4.883943	17.2375	987.0	1.8963129
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	62	17.212500000000002	1397.0	4.896749	4.7572209999999995	17.212500000000002	1397.0	0.0
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	63	23.0625	877.0	7.564172	4.751877	23.0625	877.0	12.364849300000001
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	64	23.2875	815.0	7.669923	4.578107	23.2875	815.0	40.4876758
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	65	21.9375	1339.0	6.053151	4.523496	21.9375	1339.0	2.442595
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	66	18.6875	1397.0	4.75963	4.477964999999999	18.6875	1397.0	0.0
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	67	18.8125	1189.0	6.19679	4.280298	18.8125	1189.0	0.8252064
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	68	18.4875	945.0	4.286178	4.142137	18.4875	945.0	1.0232542
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	69	18.8125	1163.0	4.740368	4.115826	18.8125	1163.0	0.0990244
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	70	22.8625	1085.0	6.23677	4.030038	22.8625	1085.0	8.5944888
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	71	23.087500000000002	905.0	9.452584	4.010638	23.087500000000002	905.0	36.9304185
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	72	19.0125	1389.0	4.219640999999999	4.003578999999999	19.0125	1389.0	1.3203306000000001
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	73	23.0375	1071.0	8.957512	4.0003484	23.0375	1071.0	20.534353000000003
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	74	23.087500000000002	1155.0	8.76936	3.990065600000001	23.087500000000002	1155.0	11.052809400000001
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	75	22.9375	1003.0	7.255579	3.956114	22.9375	1003.0	13.355136
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	76	19.1375	1129.0	4.237806	3.882219	19.1375	1129.0	0.2970714
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	77	21.637500000000003	1247.0	4.4489336999999995	3.6748586999999997	21.637500000000003	1247.0	1.8377302000000002
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	78	21.637500000000003	1003.0	4.141903	3.665914	21.637500000000003	1003.0	1.0562658
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	79	22.9375	1189.0	6.2150494	3.6473573999999997	22.9375	1189.0	5.4488281999999995
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	80	22.837500000000002	955.0	6.2710624	3.6435204	22.837500000000002	955.0	12.727990700000001
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	81	23.4125	983.0	6.818153	3.6358299999999995	23.4125	983.0	38.794429199999996
20210723_glyco_plasma_ecoli_spike_2ug_1.wiff.dia.extracted.txt	138.055	82	23.0375	1325.0	5.3882080000000006	3.6243140000000005	23.0375	1325.0	1.4688612
